   37.1228409       25.5012665       53.8869743    
   58.0544167       6.57300711       36.5301971    
   59.4143562       16.5801430       24.3699722    
   20.2803898       42.4544220       36.8490448    
   55.2460327       32.1839256       46.0998039    
   20.3443985       23.9194851       12.1802006    
   55.8566093       16.1528378       30.6594162    
   32.7917099       33.5283089      0.777021646    
   27.9307537       33.2388306       7.88294077    
   10.6148424       41.2945137       27.6032486    
   22.6796436       39.1500664       48.3174744    
   10.5132370       14.1072788       43.8940468    
   21.4114952       29.1737213       7.86635780    
   39.9405861       5.69667244       5.62351227    
   37.1129532       16.6536312       16.8243484    
   28.1368332       3.65321159       8.55840683    
   18.9751091       9.61627388      0.781495571    
   16.1327934       4.03564453       59.6217232    
   11.9952717       10.6276846       42.6590500    
   24.9256744       56.4212799       50.6335983    
   58.7581711       7.09672451       33.5986748    
   32.5926933       36.5090256       3.73445392    
   7.77109623       28.3524666       22.3336639    
   48.2844963       1.73480630       12.7709808    
   50.7492599       1.83371544       12.7955713    
   42.5419693       21.5836887       10.5688477    
   31.7383938       18.2826519       30.0213966    
   39.8304482       56.7757492       32.6894951    
   54.0443535       40.7702904       34.2104263    
   56.4698563       18.8572674       31.1769676    
   6.86521435       13.5346489       2.81040072    
   52.0000534       34.4504776       18.5478973    
   37.9420815       36.7507133       55.8668594    
   14.5672626       51.8173904       30.9935360    
   9.62374496       3.35716009       25.3839512    
   1.27413869       29.3662796       9.48057556    
   11.4152384       17.6756859       55.2804222    
   18.7404041       28.6977348       50.3706169    
   48.5788536       6.60242558       3.76796007    
   34.4231110       16.1568089       12.7102165    
   49.5756378       27.4040794       33.9294128    
   17.1872921       39.6198425       51.6200714    
   9.63088608       31.2929420       38.1339073    
   19.8554459       55.6773605       57.0287285    
   15.9512005       23.2295456       29.5729313    
   32.6868668       26.9340057       51.2804337    
   33.2112160       12.6947880       9.04043198    
   1.29688740       3.60839367       47.7300262    
   8.92488289       41.8650360       51.7428207    
   6.29420042       53.8905449       19.9738560    
   36.8528252       38.2018013       37.6960831    
   24.3774567       32.6857147       31.5188999    
   54.0916939       17.5614338       33.0531654    
   56.5702858       57.2318001       50.8934784    
   9.39719105       24.3146496       20.6291046    
   56.2175598       59.8211594       27.2805004    
   8.12837696       9.30288124       16.2170506    
   22.2769299       58.1824074       8.58924484    
   19.2906723       22.4904156       50.5048294    
   42.8978539       23.4387913       2.23288536    
   43.7824631       24.6213703       54.1426315    
   22.7155647       57.0864258       4.42491913    
   49.7360611       33.6528740       48.5524292    
   57.2198601       37.3600807       48.1163635    
   18.5051537       51.9191322       26.1040516    
   34.7844353       23.9978485       52.2266388    
   14.0069313       53.8080292       51.2946243    
   50.6642075       6.04731941       8.53215027    
   15.4879475       12.3308411       53.8107376    
   50.3846169       50.8740349      0.988304615    
   32.2593765       28.6336861       5.39644337    
   37.2942200       21.9887104      0.515788794    
   29.4494820       55.8669777       23.4019699    
   17.0905418       12.3092041       24.0757828    
   14.1335497       33.5335808       49.5774498    
   39.0827942       56.3156929       54.1563721    
   36.4302177       8.28314018       38.9120674    
   23.8887482       54.4577637       33.5935898    
   50.9276772       59.6252556       36.5099525    
   38.2570152       31.9823856       30.2367001    
   15.5293999       32.2415390       20.9451275    
   21.5298595       1.60049915       59.5282326    
   33.7098045       59.9789810      0.913478136    
   7.28810883       44.7630539       56.3728371    
   58.7081604       35.2089157       2.35709667    
   22.9923782       14.1157866       10.0377064    
   43.2419243       12.3778763       56.8840218    
   21.4958382      0.111862421       52.4635773    
   54.5928917       9.37357712       5.52105904    
   32.6212349       11.2853622       51.8492165    
   57.5805206       32.2141495       53.2053719    
   55.7683716       39.3656616       42.9386787    
   37.9992485       57.3483772       3.01511049    
   17.7365360       8.78098011       29.2727966    
   10.4843721       41.8675652       33.4099617    
   50.5547142       49.2246513       27.5792885    
   37.1153793       57.1801529       41.1474152    
   42.3535728       43.1514053       2.87733793    
   14.5463953       29.8483257       28.5174351    
   47.8776588       50.6707764       55.7301102    
   23.4608383       54.0449295       44.5141106    
   6.59755468       24.9859314       59.9268112    
   45.2212753       34.5021706       53.3766327    
   1.78782821       11.6140327       19.1426964    
   42.0396461       15.9803581       58.1148415    
   31.5122013       23.4835835       20.3783016    
   45.1535873       46.3446159       54.9864082    
   38.8606720       47.2285233       7.61927605    
   52.2650833       22.6003475       47.4739075    
   49.8432770       55.3447418       59.9268303    
   57.4308281       6.48116827       24.6454067    
   13.3360434       21.0741882       28.7906494    
   34.7695656      0.592081547       14.1438532    
   59.4456291       59.3588676       20.4269638    
   50.3980370       35.9016762       42.4071960    
   10.4883280       1.72973156       17.5892544    
   42.5725060       16.5579700       39.9266472    
   18.0930405       29.1940346       55.6771774    
   1.50249124       25.9067593       58.0032463    
   55.0043793       2.42345810       33.1135178    
   41.3283920       45.5661163       9.94492340    
   45.4054680       40.2126122       23.3858147    
   55.9636803       34.5477180       56.9382362    
   3.30059409       42.2214470       57.7583389    
   29.9369965       18.4739075       6.12465286    
   3.56993794       43.0831337       21.2747059    
   10.3119640       11.5594807       18.5885353    
   41.3017197       5.99896431       22.7465382    
   18.3972321       35.6750412       39.1169357    
   44.1114082       4.08840179       28.5811443    
   45.1301003       39.1955185       22.5271473    
   23.7432613       36.9752121       58.7568779    
   5.26710033       37.9425125       11.9898109    
   2.93777704       41.4791832       45.7083588    
   46.7617111       49.3137703       11.5406151    
   40.8465996       14.3494997       15.0420752    
   18.6941948       41.3607941       5.82271099    
   31.3658772       51.8775253       13.6643066    
   30.3477859       26.3944931       46.7443619    
   26.3115616       45.9432449       54.6310616    
   35.2583580       38.6574173       58.2868156    
   17.8395119       17.9869728       12.7061357    
   17.6939716       19.8705235       20.8163414    
   4.42706490       2.76164889       51.3369446    
   58.4967422       17.6249886       2.85468936    
   43.6897545       56.6281967       49.0477104    
   45.4854240       40.1364822       45.0157433    
   18.5505714       22.1436310       20.8431931    
   14.7898970       7.78647804       6.61236763    
   15.4132357       34.5706253       23.0301971    
   37.0837631       56.8228569       26.0145016    
   56.2672920       36.3923225       50.1028976    
   59.5309410       19.6750908       50.8370476    
   13.4891510       45.1261749       42.0084648    
   56.8370399       2.06927419       9.61782932    
   50.8671227       49.5622749       50.8512459    
   42.0075760       20.2877388       9.64038467    
   33.2666359       38.1011543       7.69211769    
   26.4950333       37.0865898       42.1268539    
   14.9509087       47.7695656       39.0572510    
   53.8597603       59.5788803       20.4196033    
   8.74378681       28.0691528       16.7022934    
   26.0756168       49.9035149       14.3508444    
   27.4425716       7.80797100       55.9563713    
   18.5628319       58.2605400       49.2035637    
   28.8554764       9.13277149       31.9578705    
   41.3845558       51.5673485       26.3431129    
   48.6479301       36.0822906       54.5239906    
   23.5298653       52.4542999       51.5178337    
   17.5889225       43.8583260       31.7367477    
   34.5586815       30.1283131       36.5922852    
   43.5205078       55.1421928       24.7484035    
   8.56639957       4.81667900       16.3824673    
   20.0133286       6.89663887       50.6251678    
   9.62338638       20.9482307       40.6579323    
   32.0756569       21.8328590       40.6365662    
   43.3995132       44.3838997       38.7462959    
   13.6908169       40.5930328       25.7426434    
   11.9403858       38.4750557       56.9213409    
   58.3571739       39.8207779       6.87257385    
   59.6142807       16.6158085       51.0747223    
   4.91711855       37.7638969       38.6127510    
   15.0528355       45.9716949       3.94293666    
   12.9509354       10.7267761       38.8435974    
   11.7466269       12.8094082       14.1333599    
   51.0159073       49.2823830       7.57267380    
   2.68093944       34.3928108       41.3540688    
   51.8352661       53.7391777       5.45281982    
   4.02802372       30.5726509       34.3501396    
   25.6390400       50.5712318       53.5445175    
   8.23912716       41.0228386       39.8713264    
   7.14524746       7.53613853       43.7241440    
   18.3569698       1.09719872       38.7742767    
   36.7942162       23.5367126       49.5262489    
   39.8197975       59.4407654       14.4167910    
   53.7545967       39.1739006       13.8749962    
   45.2207603       13.0548906       4.29857635    
   37.7922287       31.2914295       7.29903126    
   13.2592783       41.2445030       31.6756516    
   29.0302391       24.8683014       12.0625954    
   36.9012184       35.4103165       14.0149965    
   59.2595253       19.0738525       42.3232155    
   33.5512543       42.3707008      0.762856007    
   22.2530403       36.1725769       3.55251074    
   20.2556820       36.0774155       11.8393211    
   44.7255020       40.8774757       54.1452141    
   34.1840935       46.3728447       16.1762409    
   27.3681984       29.3334675       14.3945999    
   38.8913803       6.07627630       29.6216736    
   41.0157661       14.6637650       44.2675056    
   10.2234287       31.8401375       26.7250023    
   16.3839664       53.0698853       40.9376030    
   26.4457474       51.0303001       11.8812351    
   27.4633198       7.07618952       56.2935524    
   23.7153988       40.7233925       47.7159004    
   41.3000488       28.6885490       12.8836012    
   17.9333210       51.5799446       12.9651012    
   12.3136425       43.6053925      0.123796463    
   11.5370541       47.9339180       27.6813297    
   25.1399956       30.4001827       17.9024467    
   41.4387131       55.5371628       45.9206009    
   8.43332672       9.68504524       55.9155312    
   8.62447548       47.6326904       57.7476273    
   39.7478142       19.2442627       47.5317459    
   34.5405121       35.6174164       20.0954857    
   46.4970322       31.7670708       3.08607817    
   46.5177956       20.0478020       58.0280304    
   45.9212456       52.4358597       15.5647554    
   52.5906410      0.986108780       29.3275986    
   5.95282650       58.1738625       28.8561420    
   20.0709381       57.0527344       9.89311314    
   38.7056160       39.5986862       32.2937737    
   7.89708853       48.0806236       14.4245625    
   48.4526176       11.5769615       34.4990997    
   32.5123367       45.9303131       52.5325012    
   15.9451532       37.9174843       38.8765945    
   27.5324974       40.9891129       50.7743187    
   30.6555004       23.0095654       6.18216276    
   30.2900543       42.5672874       16.7425175    
   57.7064323       42.1230583       15.8593006    
   33.0141106       39.1208763       30.4365063    
   11.3777266       39.3768845       58.8780785    
   12.0671329       31.4428310       31.6219501    
   14.9242544       14.1753464       8.04710960    
   58.2054825       26.0857277       10.0005417    
   46.5835228       9.96587658       50.5305710    
   16.3620262       14.5363789       38.0022430    
   29.8170414       47.3506927       58.2844582    
   23.9250927       30.0468712       4.87981796    
   36.7977791       26.6677990       35.7700462    
   5.11611700       18.1606693       59.7740860    
   44.2201271      0.599416494      0.581413507    
   51.7721519       24.5834007       2.96025753    
   20.4621048       59.6414413       6.03336096    
   41.6664467       9.75880241       58.7690277    
   38.5129929       20.7664280       50.4732666    
   5.12973547       38.8585968       27.1841354    
   42.4790535       4.32263756       58.9463844    
   35.5475769       41.3120651       56.6111031    
   13.9671917       11.6477757       35.3962173    
   4.51186895       35.2986946       20.0823746    
   19.4601555       44.1597290       39.8081284    
   54.7854881       25.6643314       46.6892052    
   12.2571945       24.1037636       31.2796173    
   27.1660595       47.0325737       14.4929876    
   43.6304016       54.7689362       24.9181042    
   1.70147538       29.1364784       3.68535876    
   31.0217896       28.5795593       9.49353600    
   46.0596771       33.5184555       31.0837841    
   53.6618767       48.1895142       15.1874866    
   56.6693993       3.64103794       27.5283794    
   17.3883667       55.4847336       5.91038704    
   31.8879471       35.1428871       26.3201275    
   13.9695349       44.8032188       40.3398743    
   18.7665939       8.72137833       14.5041523    
   8.49127674       13.7858753       54.6132088    
   20.5548515       53.7057915       28.7431679    
   9.21168232       20.0107632       51.8716965    
   50.9529839       58.0264702       35.3783112    
   58.3230476       48.1389999       21.2831173    
   26.4554386       6.35480785       15.4242144    
   46.4664764       42.7349129       53.2344818    
   27.3728580       19.2678623       47.8636627    
   51.8700294       9.76189613       13.7008591    
   43.6785049       24.2561855       32.8880959    
   38.2401505       28.7976952       57.3925743    
   43.4423294      0.205593109       2.36487150    
   36.2527428       30.8825321       12.0321360    
   1.57765031       45.1981354       40.8949203    
   17.5659523       58.1604004       52.9658508    
   11.8314991       43.5115395       22.3268299    
   56.9197235       5.47938442       20.8420696    
   31.9107704       24.0106239       35.7513504    
  0.621550083       40.5416489       31.7347603    
   27.1281338       39.4795151       47.0904617    
   57.8149719       49.0087814       56.2853889    
   59.1670761       14.9037800       25.4302101    
   20.4547901       17.1976814       5.45711899    
   57.5574799       4.30333614E-02   31.2354965    
   19.6024857       14.4713898       20.3320713    
   42.2539711      0.332061052       55.3122940    
   47.4268608       23.2694855       16.7121429    
   43.4138184       25.5419006       44.1211739    
   43.7373428       42.7110710       20.5834579    
   26.7229118       52.5778580       9.49859619E-03
   22.9067516       41.1046295       9.44530296    
   55.3334770       27.6239452       16.8512936    
   44.9053955       39.2797318       54.9948578    
   25.6038017       18.6231251       1.63795352    
   13.0456314       47.4780350       6.59418964    
   43.7648087       29.1887245       34.3450470    
   47.8148994       37.2883034       18.7353020    
   33.5053978       42.4741707       43.3873825    
   53.1250000       14.6781740       37.0546265    
   22.9875431       18.3741226       34.8858566    
   14.4477978       5.26007271       38.5409584    
   18.9049931       26.2876053       49.8576546    
   25.9742794       2.67594695       3.84011507    
   2.87895441       56.5935860       52.3730392    
   25.4447823       22.9834404       52.0936432    
   44.2396240       20.2861519       46.9771767    
   52.3671379       39.5115585       27.9515324    
   18.4792252       6.02602577       29.9837990    
   50.5990562       55.9253426       34.5031319    
   48.9655228       19.9375782       31.6968651    
   24.4080410      0.436939001       47.2642937    
   51.8992882       50.2071800       1.34574294    
   51.1350288       58.4166260       58.0330124    
   30.7249222       9.67900848       55.3751144    
   46.5848465       38.4572716       42.7258606    
   29.5716019       5.06472969       57.0816765    
   12.2912159       58.7636223       38.9720993    
   26.7078495       49.8220863       10.7765656    
   26.0132751       6.13390064       37.4292107    
   3.28275204       18.1296520       2.43392944    
   42.0297661       7.43027306       1.71823740    
   55.1542320       23.0397682       4.64445210    
   23.3408012       53.2293167       9.91421318    
   14.9326944       17.4541168       30.1066437    
   21.9808216       4.77324486       38.6707497    
   59.9198189       38.8595581       3.40222120    
   39.7247505       10.4353132       6.88633537    
   10.7840681       38.9882050       30.7611313    
   52.3425636       20.4312592       57.1613274    
   14.6374512       32.7588997       10.3456345    
   6.98351383       1.54456973       58.0949707    
   49.0931702       52.1469269       15.4772968    
   32.1384163       25.9226990       32.1926537    
   59.2832222       41.8038635       42.3327293    
   24.9783401       55.1180344       39.0652161    
   48.4918785       56.9465485       41.4655876    
   14.3962994       12.2807589       49.4721375    
   58.2154884       24.6850166       14.8028040    
   22.5790901       55.0211945       1.75977588    
   38.0040283       9.08572960       19.0489159    
   8.21397591       13.2199535       6.05068445    
   46.1083450       47.3467560       47.9905548    
   6.07193470       28.4286766       40.6852226    
   33.1167679       40.3753510       17.3763447    
   49.8990974       14.2942352       55.8217163    
   22.6355190       25.0827274       21.6462955    
   52.0660629       55.1145668       31.2685127    
   37.4797325       48.1824722       6.27672291    
   33.1388168       28.7376709       46.1032295    
   12.6966190       30.2338963       12.8879395    
   49.3631821       59.7589722       40.2123337    
   21.8161163       1.85226917       14.6809816    
   13.8313293       39.6946373       7.65595436    
   19.7468586       26.7676773       55.4067497    
   40.8055573       11.8970280       41.8440971    
   25.7427006       45.5013313       14.7685184    
   27.1382904       47.6778564       14.6937275    
   55.6565056       40.4952927       11.7418528    
   26.7738705       59.6898766       51.6487846    
   40.0349503       17.1247921       4.43271875    
   46.8512230       50.4323730       30.3221550    
   47.4496269       2.04745889       20.1244144    
   11.8644123       11.1590443       24.1444588    
   15.3827620       7.95889378       31.0041084    
   40.6082649       10.9847622       4.69792843    
   53.9118538       29.7320824       22.4116516    
   22.5008411       43.0489922       57.2803116    
   1.20219469      0.743476152       31.9282646    
   24.1201324       53.7627296       36.7262077    
   59.4577484       11.2991705       48.1693344    
   58.4849701       22.2105579       19.7715244    
   58.2166748       31.1389942       35.4448280    
   58.1302299       52.4791069       49.4828568    
   22.4836178       30.7677631       7.97691822    
   5.83704090       16.2901745       56.9058304    
   45.0434036       18.7859020       27.0611420    
   49.4706001       38.5620689       6.95758581    
   43.4666901       16.3711891       43.7431488    
   22.0231400       29.0994930       8.02343178    
   37.3231201       2.68491268       18.6380119    
   18.3793583       7.39574051       53.7084389    
   18.0766144       24.3270416       13.6924553    
   40.5829239       49.0090942       21.3593998    
   49.8038406       34.6779022       8.00224876    
   33.3794212       20.0194530       55.3521423    
   33.5666962       28.7600727       38.3000259    
   19.6682320       19.9425735       44.7349052    
   43.8422470       2.40832329       5.76277971    
   9.49517727       19.5050392       8.17693233    
   31.9725113       20.0371666       47.3698921    
   47.0516624       39.2084732       32.2317390    
   12.9469090       9.55451488       16.5453072    
   19.5188026       2.92958379       55.7921867    
   30.0870152       20.2708378       52.5322914    
   13.3750715       8.99323940       15.2522383    
   27.9899139       56.1991158       7.72742653    
   11.2079248       51.7698860       40.8650780    
   11.7065477       54.2111282       39.1598282    
   12.4151087       20.2596188       35.7350731    
   54.3483505       52.5292053       28.0205803    
   47.9951286       25.8858776       32.8512459    
   44.0969048       40.1344833       40.1049728    
   24.9208832       44.5631561       31.4124622    
   48.6592751       50.4537964       44.0257034    
   59.3024483       23.5388088       53.4191589    
   29.4672127       59.1380730       48.4333038    
   13.1589966       31.5227909       23.2870960    
   45.7129211       27.5379925       58.0509377    
   54.4385223       21.7668800       29.2148952    
   35.3782997       39.9035530       29.1667728    
   52.2371941       32.9313278       31.2043076    
   2.31642365       52.3411179       45.5567894    
   56.2820168       34.5589790       46.8551521    
   2.81416655       49.8873062       59.6397133    
   53.8249207       4.82034445       25.8843193    
   1.18474603       33.1996193       23.2805939    
   59.9546509       2.74791241       56.0990944    
   58.8118057       52.8309746       31.7512321    
   36.6997032       46.7916069       45.9348755    
   35.2540550       23.9911766       42.4664459    
   57.7352257       1.37437820       31.6531162    
   53.6051979       24.5266838       8.49055099    
   12.1330938       4.85062838       11.4260139    
  0.763989687       9.90627098       22.1956291    
   15.2994270       30.8332596       44.6729050    
   53.4256821       9.01342392       50.4002953    
   16.1744919       18.8367062       52.4081993    
   53.3411789       29.7085037       52.0993042    
   31.1486320       25.8330173       51.0910568    
   22.0323696       25.3282757       37.2124863    
   59.0294495       39.7756538       21.6299915    
   52.6170845       36.1976318       14.4186935    
   40.8868027       44.9185753       57.3280334    
   21.7477112       27.6191254       10.1632366    
   11.8914490       59.4659958       35.9648628    
   11.2336674       58.9834785      0.830651522    
   59.2593231       7.96672583       39.5775108    
   10.9594994       47.4377975       33.8173828    
  0.709959269       29.2241154       32.3349991    
   56.6230469       5.46450043       15.6447420    
   29.5159225       35.0879974       35.5232353    
   58.8317490       31.4223289       17.7990246    
   36.7970505       11.6941986       34.8963013    
   21.7612228       40.2394218       55.9689827    
   31.9426804       29.0384521       34.8330421    
   8.74762726       41.6024742       40.6302719    
   7.96980143       1.21742249       58.9419098    
   22.8710098       27.1783524       58.7596931    
   42.0204811       38.4724007       28.0034714    
   32.9838486       36.8357277       42.8081055    
   49.5342789       21.9661694       2.92840004    
   32.2403603       55.0695267       50.2984695    
   39.7399635       25.8453045       47.6185188    
   3.19014788       29.9148521       32.3148041    
   10.2878914       49.0296898       27.8078671    
   37.1195564       49.6743469       23.5890083    
   45.5239601       18.2115669       7.49114895    
   54.6035156       47.2628822       18.9138584    
   42.8400040       46.1287804       56.1806297    
   44.4007187       2.90064454       21.1228218    
   21.4021473       18.7268677       8.57603073    
   49.3116722       31.6153908       7.96167946    
   33.1233368       45.6037979       1.73438430    
   39.0481606       31.5065536       53.4732513    
   11.2539845       49.5794106       42.5507622    
   49.0985527       41.3644371       49.4702339    
   1.34379387       21.1285725       31.1509972    
   39.4307404       38.6831360       59.3669052    
   7.17849255       6.63355350       3.39519382    
   23.1210747       6.29672527       7.73840523    
   14.5586977       44.2874794       20.0461617    
   57.9206848       43.9235039       39.5234108    
   29.1174355       42.0186806       42.5851974    
   59.5409775       57.8312035       30.1503506    
   16.8768711       34.3638687       30.7850151    
   58.7057991       23.5846138       40.1559448    
   57.1721382       45.8438950       17.2755890    
   14.5864782       19.3284416       4.90875340    
   24.9972515       58.3526611       14.2823305    
   44.1468391       41.5355530       6.33981943    
   11.7169867       2.06978202       25.3660164    
   38.3604469       8.30776024       53.1756592    
   37.7808228       26.3903465       19.0455723    
   6.17216349       50.4387360       24.6638069    
   8.32471466       24.7568684       37.6777534    
   27.2952785       3.21106553       13.9506874    
   59.0620270       40.0169830       33.8333397    
   25.4949150       34.4777260       45.5811348    
   42.2882576       27.5375671       49.4404869    
   21.9239902       44.9090004       59.8399200    
   12.0225906       1.96468234       33.5245285    
   24.5754719       42.4077644       25.7300014    
   14.3533983       52.5548172       49.8842583    
   42.3002663       19.7089691       33.9011307    
   4.74484921       15.2166548       17.7880745    
   12.2290630       52.7955818       50.4430542    
   1.04109764       48.9576454       6.35382080    
   20.0585995       3.43780160       41.2981529    
   17.0914364       53.3052025       55.0009804    
   50.7248268       31.4946957       47.9565773    
   29.6660404       3.89883399       32.2412338    
   42.6064987       36.4517517       4.90077496    
   15.2788601       14.5692053       59.9939842    
   49.3634109       16.0107594       11.8540478    
   16.8968792       8.57834053       45.4932709    
   37.4879723       41.6540260       17.1648502    
   44.7484131       55.6273499       35.1760521    
   52.4360733       53.5917397       26.0057049    
   7.67362118       38.5220184       57.2711487    
   16.7509995       22.7173519       33.2536545    
   55.4085693       5.65281963       54.8129578    
   59.1780739       56.8586311       57.5834999    
   47.3574829       38.9843330       24.1226044    
   20.8756008       23.0508366       12.8832541    
   45.8594818       7.97512627       50.3764305    
   11.5854874       39.2730408       32.2289619    
   3.86466980       26.5814857       59.5830345    
   2.71323681       10.5189695       22.9138031    
   8.79109383       14.4804564       49.8760223    
   48.4141998       8.85845661       45.1113472    
   39.3611259       7.07911491       47.3836861    
   14.6804914       22.2277851       29.3921509    
   19.4618950       11.8046741       55.5547104    
   59.0204010       12.6058207       14.4705715    
   36.8251648       34.4668388       18.0226173    
   17.5513535       6.55923462       59.2091675    
   29.7337170       30.7954369       11.0460196    
   44.1677322       29.7873440       7.26776028    
   2.37195611      0.451133251       47.8113327    
  0.939509869       58.3236923       33.0000763    
   28.7114162       43.0668335       1.02334857    
   46.5969925       57.7142525      0.341717005    
   54.4155540       5.85377121       9.76144600    
   54.9116173       16.1739426       1.90731883    
   20.0297565       30.5542946       38.9362984    
   17.9588089       13.2989426       2.19671845    
   49.7221336       46.2837677       59.6234283    
   27.5617676       54.1177559       52.1636887    
  0.890654325       6.05426073       4.86538410    
   20.3458633       42.9893570       29.1533699    
   3.49184632       41.8340187       32.5065155    
